[000] 15376.281009:      57820                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.283205:      41484                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.285919:      60125                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.291231:      51218                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.293808:      37969                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.296279:      71020                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.296367:      54652                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.301080:      35582                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.301444:      51209                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.306377:      72679                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.309589:      54234                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.310955:      36320                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.311324:      50355                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.320870:      41127                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.321633:      73903                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.322525:      52914                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.323143:      50432                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.325694:      38476                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.331608:      44974                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.333216:      65013                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.335419:      45516                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.337983:      49270                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.341190:      52482                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.343306:      61117                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.343732:      43342                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.346709:      42368                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.350999:      54538                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.351212:      43255                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.353420:      60776                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.357259:      40677                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.360870:      57948                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.364500:      58737                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.366466:      59983                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.366850:      39899                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.372391:      57459                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.375785:      57649                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.378011:      58233                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.381984:      37935                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.386786:      52279                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.389192:      55064                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.390214:      34940                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.390283:      53974                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.396008:      47067                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.396068:      54525                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.396767:      49640                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.403186:      35723                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.404681:      50107                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.406121:      54502                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.407099:      56102                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.411347:      32638                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.418307:      50576                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
