[-01]  9164.911851:      25467                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.912856:      25477                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.913863:      25468                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.914859:      25458                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.915858:      25440                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.916863:      25457                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.917866:      25463                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.918862:      25454                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.919858:      25446                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.920864:      25464                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.921868:      25481                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.922868:      25464                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.923873:      25459                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.924873:      25460                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.925879:      25451                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.926877:      25455                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.927873:      25442                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.928875:      25451                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.929881:      25465                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.930879:      25465                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.931879:      25450                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.932884:      25460                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.933895:      25462                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.934888:      25451                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.935891:      25423                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.936891:      25446                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.937899:      25443                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.938891:      25445                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.939887:      25426                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.940893:      25453                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.941908:      25469                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.942900:      25457                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.943902:      25413                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.944905:      25443                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.945914:      25440                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.946909:      25437                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.947912:      25411                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.948913:      25432                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.949922:      25426                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
